genome	path	time	node	continent
EPI_ISL_666107	0.000668914	2020.83333333333	78	Europe
EPI_ISL_666123	0.00060209	2020.83879781421	61	Europe
EPI_ISL_666144	0.000635587	2020.82513661202	87	Europe
EPI_ISL_666158	0.000467599	2020.84153005464	66	Europe
EPI_ISL_666165	0.000702365	2020.8306010929	83	Europe
EPI_ISL_666186	0.0006022	2020.85245901639	84	Europe
EPI_ISL_666189	0.000802172	2020.84699453552	53	Europe
EPI_ISL_666221	0.000702301	2020.82786885246	79	Europe
EPI_ISL_666296	0.000835699	2020.84426229508	59	Europe
EPI_ISL_666327	0.000668849	2020.82786885246	66	Europe
EPI_ISL_666398	0.000568755	2020.84699453552	67	Europe
EPI_ISL_666409	0.000667914	2020.83879781421	81	Europe
EPI_ISL_666455	0.000750049	2020.85519125683	65	Europe
EPI_ISL_666468	0.00076909	2020.84972677596	88	Europe
EPI_ISL_666501	0.000835528	2020.85245901639	53	Europe
EPI_ISL_666511	0.000802414	2020.85245901639	88	Europe
EPI_ISL_666547	0.000702129	2020.83606557377	55	Europe
EPI_ISL_666553	0.000735641	2020.84699453552	53	Europe
EPI_ISL_666561	0.000635504	2020.84972677596	67	Europe
EPI_ISL_666564	0.000735697	2020.84426229508	88	Europe
EPI_ISL_666565	0.000834788	2020.83333333333	78	Europe
EPI_ISL_666606	0.000301101	2020.26229508197	78	Europe
EPI_ISL_666610	0.000345905	2020.31147540984	76	Europe
EPI_ISL_666612	0.00047887	2020.3087431694	72	Europe
EPI_ISL_666623	0.000500904	2020.77868852459	65	Europe
EPI_ISL_666656	0.000233858	2020.22131147541	52	Europe
EPI_ISL_666661	0.000233841	2020.24043715847	47	Europe
EPI_ISL_666672	0.000238223	2020.27595628415	39	Europe
EPI_ISL_666680	0.000400742	2020.32786885246	60	Europe
EPI_ISL_666710	0.000334074	2020.25956284153	69	Europe
EPI_ISL_666732	0.000678911	2020.83606557377	73	Europe
EPI_ISL_666767	0.000735573	2020.8606557377	72	Europe
EPI_ISL_666772	0.00071235	2020.78415300546	84	North America
EPI_ISL_666773	0.000434121	2020.7868852459	60	North America
EPI_ISL_666800	0.00064552	2020.85792349727	78	North America
EPI_ISL_666804	0.00043416	2020.85792349727	68	North America
EPI_ISL_666837	0.000445735	2020.5956284153	68	North America
EPI_ISL_666870	0.000345187	2020.1693989071	67	Europe
EPI_ISL_666936	0.000579009	2020.83879781421	69	North America
EPI_ISL_666952	0.000745738	2020.84153005464	87	North America
EPI_ISL_666958	0.000745722	2020.82786885246	82	North America
EPI_ISL_666961	0.000500949	2020.8087431694	74	North America
EPI_ISL_666963	0.000501051	2020.83606557377	74	North America
EPI_ISL_666973	0.00083458	2020.83606557377	60	North America
EPI_ISL_666976	0.000901902	2020.82240437158	71	North America
EPI_ISL_666977	0.000600929	2020.78961748634	55	North America
EPI_ISL_667020	0.000367497	2020.5218579235	63	North America
EPI_ISL_667043	0.000634449	2020.83606557377	62	North America
EPI_ISL_667068	0.000400808	2020.84426229508	61	North America
EPI_ISL_667069	0.000567765	2020.84699453552	66	North America
EPI_ISL_667091	0.000311687	2020.57923497268	47	North America
EPI_ISL_667164	0.000579677	2020.60109289617	77	North America
EPI_ISL_667173	0.000734823	2020.60655737705	56	North America
EPI_ISL_667177	0.000545592	2020.60655737705	80	North America
EPI_ISL_667185	0.000701332	2020.60928961749	56	North America
EPI_ISL_667207	0.000478728	2020.6174863388	75	North America
EPI_ISL_667223	0.000747537	2020.58196721311	53	North America
EPI_ISL_667254	0.000684070000000001	2020.63387978142	81	North America
EPI_ISL_667277	0.000601897	2020.64480874317	62	North America
EPI_ISL_667293	0.000478919	2020.65300546448	65	North America
EPI_ISL_667321	0.000869066	2020.66666666667	79	North America
EPI_ISL_667332	0.000478852	2020.6693989071	77	North America
EPI_ISL_667414	0.00051238	2020.67759562842	77	North America
EPI_ISL_667424	0.000634667	2020.67759562842	62	North America
EPI_ISL_667426	0.000534782	2020.68306010929	62	North America
EPI_ISL_667446	0.000717810000000001	2020.68852459016	81	North America
EPI_ISL_667463	0.000534543	2020.74590163934	66	North America
EPI_ISL_667467	0.000634793	2020.74590163934	62	North America
EPI_ISL_667480	0.000568344	2020.74863387978	60	North America
EPI_ISL_667530	0.000501157	2020.83606557377	69	North America
EPI_ISL_667572	0.000568139	2020.5956284153	61	Asia
EPI_ISL_667577	0.000534435	2020.58743169399	68	Asia
EPI_ISL_667582	0.000567532	2020.6393442623	65	Asia
EPI_ISL_667586	0.000578918	2020.65573770492	50	Asia
EPI_ISL_667596	0.000500901	2020.72950819672	62	Asia
EPI_ISL_667599	0.000846087	2020.7349726776	78	Asia
EPI_ISL_667603	0.000701104	2020.74590163934	75	Asia
EPI_ISL_667604	0.000501001	2020.74590163934	75	Asia
EPI_ISL_667630	0.000445381	2020.53825136612	70	Asia
EPI_ISL_667643	0.000434082	2020.5218579235	61	Asia
EPI_ISL_667657	0.000467535	2020.59289617486	43	Asia
EPI_ISL_667659	0.000668141	2020.60109289617	63	Asia
EPI_ISL_667664	0.00056755	2020.6912568306	63	Asia
EPI_ISL_667693	0.000712755	2020.8306010929	78	Asia
EPI_ISL_667704	0.000645556	2020.84699453552	72	Asia
EPI_ISL_667712	0.000536298	2020.83333333333	74	Asia
EPI_ISL_667723	0.000745821	2020.8606557377	71	Asia
EPI_ISL_667731	0.000534307	2020.85245901639	64	Asia
EPI_ISL_667737	0.000779866	2020.75409836066	72	Asia
EPI_ISL_667745	0.000880874	2020.8606557377	72	Asia
EPI_ISL_667752	0.000880869	2020.8606557377	72	Asia
EPI_ISL_667757	0.000834917	2020.69945355191	67	Asia
EPI_ISL_667778	0.000704225	2020.82240437158	94	Oceania
EPI_ISL_667782	0.000734749	2020.81147540984	66	Oceania
EPI_ISL_667812	0.000901301	2020.86338797814	78	Europe
EPI_ISL_667855	0.00076893	2020.86885245902	67	Europe
EPI_ISL_667856	0.00101298	2020.86338797814	76	Europe
EPI_ISL_667860	0.000567585	2020.86885245902	50	Europe
EPI_ISL_667885	0.000768983	2020.86885245902	71	Europe
EPI_ISL_667910	0.000768936	2020.86338797814	71	Europe
EPI_ISL_667915	0.000768991	2020.86885245902	61	Europe
EPI_ISL_667918	0.000719084	2020.86885245902	77	Europe
EPI_ISL_667935	0.000602123	2020.86338797814	67	Europe
EPI_ISL_667958	0.000702235	2020.86885245902	72	Europe
EPI_ISL_667968	0.000768875	2020.86612021858	64	Europe
EPI_ISL_668023	0.000702122	2020.86612021858	59	Europe
EPI_ISL_668084	0.000534335	2020.86885245902	87	Europe
EPI_ISL_668087	0.000869093	2020.86612021858	73	Europe
EPI_ISL_668113	0.000668945	2020.86885245902	80	Europe
EPI_ISL_668129	0.000801241	2020.86885245902	72	Europe
EPI_ISL_668132	0.000802274	2020.86885245902	67	Europe
EPI_ISL_668157	0.000602081	2020.86885245902	61	Europe
EPI_ISL_668177	0.000767915	2020.86885245902	78	Europe
EPI_ISL_668192	0.000702201	2020.86338797814	69	Europe
EPI_ISL_668201	0.000635527	2020.86338797814	63	Europe
EPI_ISL_668209	0.000735638	2020.86885245902	74	Europe
EPI_ISL_668212	0.000769033	2020.86338797814	83	Europe
EPI_ISL_668224	0.000668881	2020.86612021858	75	Europe
EPI_ISL_668231	0.000701160000000001	2020.86885245902	83	Europe
EPI_ISL_668235	0.000668961	2020.86885245902	84	Europe
EPI_ISL_668249	0.000635556	2020.86612021858	81	Europe
EPI_ISL_668334	0.000767962	2020.86885245902	78	Europe
EPI_ISL_668380	0.000568002	2020.86885245902	50	Europe
EPI_ISL_668405	0.000714538000000001	2020.77868852459	84	Europe
EPI_ISL_668420	0.00070122	2020.80054644809	72	Europe
EPI_ISL_668673	0.000868401	2020.87431693989	88	Europe
EPI_ISL_668697	0.000701404	2020.85519125683	80	Europe
EPI_ISL_668722	0.000680334	2020.85519125683	63	Europe
EPI_ISL_668865	0.000635441	2020.87431693989	61	Europe
EPI_ISL_668872	0.000701086	2020.87431693989	61	Europe
EPI_ISL_668874	0.000600847	2020.87431693989	50	Europe
EPI_ISL_668890	0.000680019	2020.87431693989	68	Europe
EPI_ISL_668894	0.000635423	2020.87431693989	61	Europe
EPI_ISL_668901	0.000680029	2020.87431693989	71	Europe
EPI_ISL_668911	0.000667709	2020.87431693989	62	Europe
EPI_ISL_668914	0.000835609	2020.87431693989	62	Europe
EPI_ISL_668922	0.000634685	2020.87431693989	58	Europe
EPI_ISL_668932	0.000979545	2020.87431693989	79	Europe
EPI_ISL_668972	0.000668714	2020.85519125683	50	Europe
EPI_ISL_668998	0.000735478	2020.85519125683	52	Europe
EPI_ISL_669028	0.000702205	2020.85519125683	62	Europe
EPI_ISL_669050	0.000680001	2020.85519125683	68	Europe
EPI_ISL_669057	0.000635411	2020.85519125683	57	Europe
EPI_ISL_669064	0.000635464	2020.85519125683	63	Europe
EPI_ISL_669069	0.00063537	2020.85519125683	55	Europe
EPI_ISL_669074	0.000734514	2020.85519125683	69	Europe
EPI_ISL_669093	0.000634367	2020.85519125683	66	Europe
EPI_ISL_669105	0.000668858	2020.85519125683	64	Europe
EPI_ISL_669113	0.000612143	2020.85519125683	74	Europe
EPI_ISL_669126	0.00066777	2020.85519125683	68	Europe
EPI_ISL_669137	0.00066872	2020.85519125683	57	Europe
EPI_ISL_669144	0.000979498000000001	2020.85519125683	78	Europe
EPI_ISL_669179	0.000879439	2020.85519125683	83	Europe
EPI_ISL_669221	0.000713411	2020.85519125683	71	Europe
EPI_ISL_669268	0.000745877	2020.85519125683	69	Europe
EPI_ISL_669277	0.00071251	2020.85519125683	69	Europe
EPI_ISL_669287	0.000668035	2020.85519125683	58	Europe
EPI_ISL_669326	0.000912799	2020.85519125683	82	Europe
EPI_ISL_669329	0.000735487	2020.85519125683	57	Europe
EPI_ISL_669347	0.000702154	2020.85519125683	61	Europe
EPI_ISL_669379	0.000735525	2020.85519125683	62	Europe
EPI_ISL_669380	0.000702149	2020.85519125683	61	Europe
EPI_ISL_669435	0.000667691	2020.85519125683	67	Europe
EPI_ISL_669449	0.00056763	2020.85519125683	62	Europe
EPI_ISL_669539	0.000734736	2020.83606557377	76	Europe
EPI_ISL_669644	0.000801526	2020.83606557377	88	Europe
EPI_ISL_669653	0.000734742	2020.83606557377	77	Europe
EPI_ISL_669662	0.000801544	2020.83606557377	76	Europe
EPI_ISL_669676	0.000701394	2020.83606557377	80	Europe
EPI_ISL_669695	0.000801687	2020.83606557377	83	Europe
EPI_ISL_669740	0.000702199	2020.83606557377	59	Europe
EPI_ISL_669863	0.000635389	2020.85519125683	54	Europe
EPI_ISL_669866	0.000667699	2020.85519125683	56	Europe
EPI_ISL_669877	0.000667771000000001	2020.85519125683	81	Europe
EPI_ISL_669884	0.000668782	2020.83606557377	61	Europe
EPI_ISL_669894	0.000767866	2020.83606557377	55	Europe
EPI_ISL_669954	0.000701101	2020.83606557377	54	Europe
EPI_ISL_669959	0.000701161	2020.83606557377	86	Europe
EPI_ISL_669964	0.000879325	2020.83606557377	73	Europe
EPI_ISL_669969	0.000701142	2020.83606557377	78	Europe
EPI_ISL_670020	0.000879362	2020.83606557377	73	Europe
EPI_ISL_670039	0.000680001	2020.83606557377	68	Europe
EPI_ISL_670054	0.000601082	2020.83606557377	69	Europe
EPI_ISL_670065	0.000668764	2020.83606557377	61	Europe
EPI_ISL_670082	0.000802295	2020.83606557377	66	Europe
EPI_ISL_670149	0.000901329	2020.83606557377	65	Europe
EPI_ISL_670152	0.00097957	2020.83606557377	85	Europe
EPI_ISL_670192	0.000701117000000001	2020.83606557377	80	Europe
EPI_ISL_670236	0.000702189	2020.83606557377	64	Europe
EPI_ISL_670240	0.000979507	2020.83606557377	79	Europe
EPI_ISL_670274	0.000567484	2020.83606557377	50	Europe
EPI_ISL_670279	0.000634431	2020.83606557377	76	Europe
EPI_ISL_670282	0.000768941	2020.83606557377	66	Europe
EPI_ISL_670310	0.000767907000000001	2020.83606557377	75	Europe
EPI_ISL_670315	0.000734768	2020.83606557377	83	Europe
EPI_ISL_670391	0.000746787	2020.83606557377	69	Europe
EPI_ISL_670441	0.000768925	2020.83606557377	59	Europe
EPI_ISL_670443	0.000779222	2020.83606557377	76	Europe
EPI_ISL_670445	0.000702143	2020.83606557377	60	Europe
EPI_ISL_670451	0.000701183000000001	2020.83606557377	85	Europe
EPI_ISL_670586	0.000834967	2020.83606557377	75	Europe
EPI_ISL_670589	0.000768249	2020.83606557377	81	Europe
EPI_ISL_670602	0.000768153	2020.83606557377	77	Europe
EPI_ISL_670641	0.000701398	2020.81693989071	79	Europe
EPI_ISL_670642	0.000701373	2020.81693989071	76	Europe
EPI_ISL_670647	0.000801429	2020.77868852459	75	Europe
EPI_ISL_670660	0.000367461	2020.68306010929	71	Europe
EPI_ISL_670671	0.000745805000000001	2020.81693989071	81	Europe
EPI_ISL_670785	0.000979503	2020.83606557377	78	Europe
EPI_ISL_670810	0.000946138	2020.83606557377	78	Europe
EPI_ISL_670815	0.000901272	2020.83606557377	62	Europe
EPI_ISL_670855	0.000701151000000001	2020.83606557377	83	Europe
EPI_ISL_670859	0.000567584	2020.83606557377	60	Europe
EPI_ISL_670874	0.00063466	2020.83606557377	57	Europe
EPI_ISL_670875	0.000701092	2020.83606557377	58	Europe
EPI_ISL_670914	0.000868185	2020.83606557377	86	Europe
EPI_ISL_670940	0.000979548	2020.83606557377	76	Europe
EPI_ISL_671039	0.000578784	2020.83606557377	74	Europe
EPI_ISL_671044	0.000767863	2020.81693989071	71	Europe
EPI_ISL_671047	0.000713368	2020.81693989071	67	Europe
EPI_ISL_671051	0.000801204	2020.81693989071	55	Europe
EPI_ISL_671058	0.000912747	2020.81693989071	80	Europe
EPI_ISL_671066	0.00076892	2020.81693989071	65	Europe
EPI_ISL_671078	0.000912737	2020.81693989071	79	Europe
EPI_ISL_671097	0.000701166	2020.81693989071	86	Europe
EPI_ISL_671140	0.000601004	2020.81693989071	66	Europe
EPI_ISL_671232	0.000352	2020.70218579235	69	Europe
EPI_ISL_671269	0.000100249	2020.18579234973	25	Europe
EPI_ISL_671341	0.000400824	2020.31420765027	73	Europe
EPI_ISL_671350	0.00046755	2020.3606557377	72	Europe
EPI_ISL_671358	0.000434201	2020.30601092896	59	Europe
EPI_ISL_671361	0.000367399	2020.29508196721	63	Europe
EPI_ISL_671362	0.000367425	2020.28961748634	69	Europe
EPI_ISL_671363	0.000468424	2020.29781420765	73	Europe
EPI_ISL_671434	0.000879397	2020.6693989071	79	Europe
EPI_ISL_671461	0.000979499	2020.75683060109	77	Europe
EPI_ISL_671466	0.000879412	2020.75683060109	78	Europe
EPI_ISL_671476	0.000879426000000001	2020.75683060109	79	Europe
EPI_ISL_671480	0.000846034	2020.75956284153	76	Europe
EPI_ISL_671663	0.000667807	2020.74590163934	69	North America
EPI_ISL_671687	0.000739195	2020.79508196721	68	North America
EPI_ISL_671703	0.000705829	2020.80601092896	68	North America
EPI_ISL_671712	0.000813287	2020.81693989071	85	North America
EPI_ISL_671799	0.000645776	2020.56010928962	73	Europe
EPI_ISL_671889	0.000635397	2020.77868852459	56	Europe
EPI_ISL_671939	0.000735586	2020.7650273224	61	Europe
EPI_ISL_671948	0.00101285	2020.80601092896	79	Europe
EPI_ISL_671968	0.000534269	2020.63661202186	68	Europe
EPI_ISL_672087	0.000601099	2020.53278688525	60	North America
EPI_ISL_672099	0.000501474	2020.82240437158	51	North America
EPI_ISL_672183	0.000434158	2020.49453551913	63	North America
EPI_ISL_672185	0.00030066	2020.52459016393	59	North America
EPI_ISL_672244	0.000467512	2020.35792349727	69	North America
EPI_ISL_672259	0.000411994	2020.36338797814	71	North America
EPI_ISL_672264	0.000367423	2020.37158469945	69	North America
EPI_ISL_672270	0.000411982	2020.37158469945	71	North America
EPI_ISL_672271	0.000367428	2020.3825136612	69	North America
EPI_ISL_672279	0.000600994	2020.74590163934	60	North America
EPI_ISL_672281	0.000434214	2020.74590163934	68	North America
EPI_ISL_672319	0.000311844	2020.36885245902	66	North America
EPI_ISL_672358	0.000348534	2020.54098360656	61	North America
EPI_ISL_672363	0.000712337	2020.79508196721	88	North America
EPI_ISL_672429	0.00066786	2020.82240437158	72	North America
EPI_ISL_672446	0.000267221	2020.32786885246	26	North America
EPI_ISL_672453	0.000378634000000001	2020.36338797814	79	North America
EPI_ISL_672489	0.000701031	2020.6912568306	60	North America
EPI_ISL_672513	0.000267318	2020.82240437158	60	North America
EPI_ISL_672515	0.000367411	2020.82240437158	68	North America
EPI_ISL_672562	0.000311817	2020.26229508197	68	North America
EPI_ISL_672566	0.0003452	2020.2868852459	62	North America
EPI_ISL_672656	0.000819564	2020.8825136612	73	Oceania
EPI_ISL_672790	0.000635627	2020.87978142077	78	Europe
EPI_ISL_672796	0.00073569	2020.87978142077	80	Europe
EPI_ISL_672834	0.00063554	2020.87978142077	80	Europe
EPI_ISL_672854	0.000702234	2020.87978142077	65	Europe
EPI_ISL_672855	0.000782441	2020.87978142077	71	Europe
EPI_ISL_672870	0.000768998	2020.87978142077	74	Europe
EPI_ISL_672878	0.000568807	2020.87978142077	72	Europe
EPI_ISL_672881	0.000668898	2020.87978142077	74	Europe
EPI_ISL_672893	0.000668906	2020.87978142077	65	Europe
EPI_ISL_672920	0.000812614	2020.82786885246	62	Europe
EPI_ISL_672932	0.000702258	2020.82786885246	73	Europe
EPI_ISL_672941	0.000835798	2020.82786885246	77	Europe
EPI_ISL_672947	0.000701151	2020.82513661202	72	Europe
EPI_ISL_672998	0.00066888	2020.82513661202	72	Europe
EPI_ISL_672999	0.000602095	2020.82513661202	60	Europe
EPI_ISL_673008	0.000635456	2020.82786885246	63	Europe
EPI_ISL_673021	0.000602073	2020.8306010929	64	Europe
EPI_ISL_673030	0.000702312	2020.82786885246	73	Europe
EPI_ISL_673038	0.000635481	2020.82786885246	66	Europe
EPI_ISL_673050	0.000635417	2020.82513661202	60	Europe
EPI_ISL_673068	0.000602161	2020.82786885246	72	Europe
EPI_ISL_673090	0.000735581	2020.82513661202	72	Europe
EPI_ISL_673095	0.00066884	2020.82786885246	70	Europe
EPI_ISL_673139	0.000635455	2020.82786885246	57	Europe
EPI_ISL_673160	0.000901877	2020.82513661202	77	Europe
EPI_ISL_673184	0.00074586	2020.82513661202	61	Europe
EPI_ISL_673203	0.000500908	2020.82513661202	70	Europe
EPI_ISL_673207	0.000534257	2020.82786885246	76	Europe
EPI_ISL_673244	0.000868905	2020.87158469945	58	Europe
EPI_ISL_673245	0.000735915	2020.87158469945	76	Europe
EPI_ISL_673253	0.000769003	2020.87158469945	74	Europe
EPI_ISL_673276	0.000668806	2020.87158469945	56	Europe
EPI_ISL_673299	0.000602178	2020.87158469945	76	Europe
EPI_ISL_673301	0.000635491	2020.87158469945	67	Europe
EPI_ISL_673310	0.000602094	2020.8606557377	68	Europe
EPI_ISL_673377	0.000668912	2020.87158469945	78	Europe
EPI_ISL_673387	0.000602053	2020.87158469945	57	Europe
EPI_ISL_673409	0.000702298	2020.87158469945	76	Europe
EPI_ISL_673420	0.000702263	2020.87158469945	73	Europe
EPI_ISL_673448	0.000667713	2020.86338797814	51	Europe
EPI_ISL_673463	0.000736112	2020.87158469945	65	Europe
EPI_ISL_673474	0.000954504	2020.87158469945	79	Europe
EPI_ISL_673489	0.000734483	2020.87158469945	73	Europe
EPI_ISL_673493	0.000769028	2020.87158469945	52	Europe
EPI_ISL_673520	0.000634408	2020.87158469945	83	Europe
EPI_ISL_673536	0.000668916	2020.87158469945	78	Europe
EPI_ISL_673577	0.000635503	2020.86612021858	61	Europe
EPI_ISL_673581	0.000702147	2020.87158469945	61	Europe
EPI_ISL_673582	0.00053534	2020.87158469945	55	Europe
EPI_ISL_673590	0.000735649	2020.87158469945	78	Europe
EPI_ISL_673657	0.000912745	2020.86612021858	80	Europe
EPI_ISL_673679	0.000702347	2020.87158469945	84	Europe
EPI_ISL_673684	0.000668902	2020.87158469945	77	Europe
EPI_ISL_673690	0.000678973	2020.87158469945	90	Europe
EPI_ISL_673702	0.000768882	2020.86885245902	60	Europe
EPI_ISL_673706	0.00063544	2020.87158469945	56	Europe
EPI_ISL_673718	0.000869026	2020.87158469945	68	Europe
EPI_ISL_673741	0.00080124	2020.87158469945	78	Europe
EPI_ISL_673761	0.000735673	2020.87158469945	74	Europe
EPI_ISL_673774	0.000801334	2020.87158469945	76	Europe
EPI_ISL_673805	0.00063547	2020.87158469945	63	Europe
EPI_ISL_673829	0.000812807	2020.86885245902	58	Europe
EPI_ISL_673855	0.000802794	2020.87158469945	66	Europe
EPI_ISL_673865	0.000668804	2020.86612021858	63	Europe
EPI_ISL_673894	0.000636911	2020.86612021858	42	Europe
EPI_ISL_673896	0.000702162	2020.86612021858	63	Europe
EPI_ISL_673901	0.000612504	2020.86612021858	73	Europe
EPI_ISL_673908	0.000702334999999999	2020.86612021858	85	Europe
EPI_ISL_673912	0.000634391000000001	2020.86612021858	79	Europe
EPI_ISL_673920	0.000802251	2020.86612021858	64	Europe
EPI_ISL_673922	0.000768943	2020.86612021858	63	Europe
EPI_ISL_673939	0.000846082	2020.86612021858	75	Europe
EPI_ISL_673969	0.000500951	2020.86612021858	86	Europe
EPI_ISL_673985	0.000635521	2020.86612021858	72	Europe
EPI_ISL_674013	0.000602113	2020.86885245902	67	Europe
EPI_ISL_674028	0.000735718999999999	2020.86885245902	86	Europe
EPI_ISL_674036	0.000668960999999999	2020.86612021858	86	Europe
EPI_ISL_674048	0.000802296	2020.86612021858	71	Europe
EPI_ISL_674051	0.000535265	2020.86612021858	54	Europe
EPI_ISL_674056	0.000735625	2020.86612021858	75	Europe
EPI_ISL_674073	0.000501926	2020.86612021858	52	Europe
EPI_ISL_674085	0.00076998	2020.86612021858	76	Europe
EPI_ISL_674101	0.000702196	2020.86612021858	61	Europe
EPI_ISL_674121	0.00083568	2020.86612021858	60	Europe
EPI_ISL_674132	0.000668811	2020.86612021858	58	Europe
EPI_ISL_674162	0.000534354	2020.87158469945	71	Europe
EPI_ISL_674193	0.000835038000000001	2020.87158469945	69	Europe
EPI_ISL_674232	0.000635543	2020.86885245902	71	Europe
EPI_ISL_674238	0.000668991	2020.86885245902	83	Europe
EPI_ISL_674252	0.000702331	2020.86612021858	86	Europe
EPI_ISL_674263	0.000668804	2020.86612021858	58	Europe
EPI_ISL_674280	0.000668894	2020.86885245902	71	Europe
EPI_ISL_674282	0.000635519	2020.86612021858	71	Europe
EPI_ISL_674287	0.000613196	2020.87158469945	67	Europe
EPI_ISL_674289	0.000802354	2020.86612021858	64	Europe
EPI_ISL_674294	0.000635533	2020.86885245902	78	Europe
EPI_ISL_674318	0.000779217	2020.87158469945	99	Europe
EPI_ISL_674321	0.000668756	2020.86612021858	60	Europe
EPI_ISL_674370	0.000668876	2020.87158469945	70	Europe
